track_id,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var
TRAFNQP128F92FAA26,0.3924548,0.086044624,0.13579641,0.0013561117,2052.0418230378855,114338.99866117635
TRAGERQ128F429A9BD,0.21015215,0.090666465,0.082919545,0.0020374162,2301.5127151167853,664356.9068930236
TRAHEZP12903CB181E,0.237417,0.08866391,0.061234523,0.00054019643,1303.5416738157767,138302.2790488238
TRAOJMT128F92FD7E9,0.4191033,0.079540856,0.23944362,0.0037509014,2574.9264393773465,254713.66433075172
TRBCDQG128E0782588,0.4425035,0.080049716,0.29186082,0.0046928474,2579.2737190299927,313535.2439376636
TRBQWAQ128F92E4011,0.3627968,0.089205734,0.18878092,0.006410205,2044.7017395246705,376700.9853731175
TRBUBQJ128F42409EB,0.37270045,0.08800592,0.097479165,0.0012611551,2494.045840427345,980017.2674251931
TRCSNFA128F933AA93,0.48208135,0.08732363,0.34992692,0.016149433,2525.7385427296367,1132184.1450214963
TRCXUJX128F93481E2,0.29374343,0.08298516,0.22866592,0.0026079137,2410.8026583594947,187626.72535749283
TRCYMZH128F9313CF4,0.33193508,0.09100073,0.07917531,0.00053507235,1929.587135637299,608978.6855857618
TRDECBR128F4271E4B,0.36301926,0.088320516,0.15123194,0.0023023956,2086.0831205896266,558275.1896602786
TRDQKMQ128F92DD143,0.414997,0.081381924,0.25151366,0.011602745,2627.0951780283976,350927.07064878603
TRDTICM128F1469F3C,0.44681394,0.08352213,0.22836062,0.0047348784,2837.353001149325,523187.95689252065
TRDTQCL128F14A3F37,0.29036778,0.09068628,0.096442334,0.0007837483,1575.7385438488084,295898.929719291
TRDXULY128F42918BD,0.4253409,0.07872093,0.269748,0.004518506,2881.041143564478,431384.22546793066
TREAPBM128F4248309,0.4625174,0.07444809,0.12899059,0.00045563295,2664.2057669166593,81512.45037382781
TREDEQN12903CA9E98,0.3604469,0.08788072,0.20807423,0.0071085966,2518.097551491828,617166.603708305
TREDYAD128F422E64B,0.36812943,0.08996306,0.102180764,0.001248964,2503.265167759526,569787.3301328841
TREFVVJ128F146E4D1,0.3513537,0.085640684,0.28247032,0.0051664175,2279.0692629834857,463422.9948493665
TREHHMF128F4291A3A,0.3976662,0.08334514,0.22732031,0.006044447,2274.6955021065983,423015.8262144215
TRFAIPJ128F427322D,0.3262411,0.08488139,0.18846549,0.0021180578,2136.0732739868613,343823.88957574585
TRFDNDU128F425218F,0.38965586,0.084689334,0.18424857,0.0025002314,2375.57431190837,223070.39986190948
TRFMDHN128F4285A49,0.32969353,0.09585642,0.12788115,0.0026443142,1768.2791568318637,696287.4043560578
TRFVXUC128F9321145,0.38914782,0.07748065,0.17283012,0.0026031819,2435.4841059144155,488501.9986328038
TRFXWJG12903CB5D03,0.34643066,0.084219635,0.15538974,0.0025400228,2447.3839405835915,142521.43137221827
TRFZMAX12903CCA3FE,0.34618434,0.079114236,0.19917874,0.0014863244,2042.4944415255716,296639.5675218502
TRGALJI128F422E77A,0.3389376,0.0884027,0.1451465,0.0020601372,1547.8287212232203,83227.87347966219
TRGBNBN128F9303FE3,0.3261944,0.08650305,0.1915521,0.008252504,2490.4977229758633,477182.9197410943
TRGJXTC128F4278ECC,0.30246523,0.08984847,0.22658966,0.004538438,2214.6879352695673,707467.4811420186
TRGKDUW128F424830F,0.483607,0.07094937,0.30568758,0.0040901587,2627.332729306756,163707.2555677074
TRGWEYN128F42723CC,0.38617092,0.0803505,0.22794528,0.001911656,2358.289993575027,207653.49330956148
TRHAKKB128E07959DC,0.34285632,0.0872549,0.11150865,0.001480756,1560.5817187896714,179560.86033249652
TRHDIQD128F93246E1,0.4308139,0.076118715,0.1792274,0.0016400596,2362.3880376513594,316473.3094521107
TRHJKCI128F14794BB,0.3323982,0.09337903,0.29322356,0.012442733,2247.7580011262908,623074.973493809
TRHOHWX12903CF6C70,0.33748114,0.08887355,0.10235917,0.0013189487,2423.003707620951,304182.44970200147
TRIVLOP128F1481266,0.33544657,0.085866116,0.35586348,0.0052426066,1849.5105167940412,545997.6557379105
TRJBYDC128E078258B,0.45713046,0.07453374,0.11850852,0.0011165779,2543.8287634257445,180328.33793417594
TRJMUVN128F423D014,0.33236232,0.08388103,0.18044893,0.0018269467,2295.6548497718854,518849.40772907966
TRKQZJK128F427919D,0.33446354,0.093116075,0.20946103,0.0037163927,2372.972242866654,512480.5469247745
TRKRETP128F14794BD,0.37159806,0.09347937,0.24949381,0.007675827,2127.8555149687254,814479.3797090797
TRLHRQJ128F424831C,0.38879898,0.07384429,0.25314435,0.002006841,2410.895008114993,260863.18736898742
TRLJJXY128F4222084,0.441245,0.07890668,0.24373792,0.005927989,2209.6929931034824,504417.2238831184
TRLLHPH128F14B137B,0.26825708,0.08695277,0.053747997,0.00069224485,2156.8438096600994,769734.757618737
TRLLQXG128F9307290,0.42199853,0.090150125,0.234792,0.0015004703,2958.239890526185,886798.2905086352
TRLORHS128F4248319,0.3521792,0.08907892,0.17836203,0.0025792797,1934.9070777279076,1016760.8455158983
TRLWEQT128F42768DE,0.3523061,0.085985966,0.073192716,0.0002533667,1747.4185873499384,88872.45224133125
TRLZYYR128F42671E1,0.3796853,0.08326206,0.20072481,0.0011959893,2571.706614124891,232229.12413370414
TRMOVZV128F4271E5C,0.3798546,0.08486175,0.20110862,0.0033392662,1389.5489506535932,95326.91277998492
TRMVLCU128F425D72C,0.44493392,0.074207135,0.30006984,0.0024677815,3002.934061653052,230036.39682643636
TRNWCIT128F9300059,0.26043496,0.09219326,0.19409285,0.0038270382,1146.8991771371454,298855.45858405967
TROEFBK128F147FD04,0.38816327,0.08502279,0.27584803,0.0037828474,2261.7767652373373,598548.0051781991
TROFVOI128F426AFB0,0.3695474,0.08042782,0.22026846,0.0021522928,2051.463216735204,174129.29417042361
TROJOFW128F4235E4F,0.4904071,0.06251184,0.29423854,0.0031049214,2357.0649887896634,213065.39054801766
TROOZEZ128F4243798,0.28573695,0.0894144,0.097010605,0.0018314691,1399.2192675550991,156327.33183393188
TROVELG128F4278F1E,0.34282085,0.0842833,0.21838097,0.0014175555,2681.211645794765,133555.06604752672
TRPFGMK128F426499F,0.32865,0.08775409,0.1745124,0.0026474139,1842.418316461202,167170.65227065972
TRPHSJU128F424831A,0.41399944,0.082662515,0.19150108,0.0031562306,2687.3565120746853,679597.4781710905
TRPNSOE128F427CCDF,0.3908353,0.07930712,0.28288838,0.007683942,2756.4467383484803,301243.83019235736
TRPQSVD128F424382D,0.3173836,0.09433888,0.21352436,0.0030530728,1732.9539333690425,115140.06372887228
TRPXFJP128F93351EA,0.36958113,0.09396207,0.16244869,0.0056797755,2891.6631886975747,702409.4266561621
TRQDKLE128F4221FFE,0.34761608,0.096180476,0.19149019,0.0068694735,2575.8186357777918,439650.0722256158
TRQWRFK128F4243856,0.34854984,0.090017736,0.19195524,0.003519523,1514.7835669914307,70517.31208033409
TRRIBOP128F934D0E6,0.37286988,0.095573105,0.17477705,0.0076573635,2199.1028899859452,833342.165756775
TRRKBVU128F4235A44,0.41972566,0.08059579,0.13175924,0.0040079346,1883.29225311662,206900.540853404
TRRNJBC128F4271D5C,0.3420455,0.08341215,0.15964475,0.0012529206,2374.538555101206,360848.15268216946
TRRWMIP128F42881A6,0.33366558,0.076908626,0.27256986,0.0015932508,2302.1379267169405,230433.12853875852
TRRXYNM128F4285058,0.48667154,0.07272141,0.29291168,0.0057616364,2301.8729665187925,583289.3416263993
TRSGPHB128F428B47B,0.34958178,0.08232224,0.22618972,0.0017756341,2454.8786243676227,378661.6401971106
TRSQAWU128F92EA20F,0.44760972,0.08729147,0.30688384,0.010499547,2364.3153987870032,556919.109268631
TRSTYBN128F92F08B2,0.31492862,0.08958751,0.1332127,0.0020655692,2417.7237058279893,295688.5628356539
TRSUKMI128F4235A37,0.392692,0.08549464,0.2104606,0.0052546686,1910.9419098966946,657810.915924794
TRTODLI128F4271E3E,0.36104488,0.087669365,0.19042064,0.005256819,1241.6459921155877,153763.4520065834
TRTXRGV128F4297077,0.41401854,0.07747485,0.16957192,0.003978867,2325.3046300688457,245067.53911698613
TRUDLAI128F9317944,0.4792068,0.0771326,0.36958167,0.0045197806,3070.2096642867587,338725.07068488514
TRUECIC128F4241078,0.30798975,0.08837589,0.24922794,0.0045790877,2310.7531932557217,737034.578425928
TRUFXOK128F4248313,0.4548408,0.07995785,0.26938042,0.0055628694,2661.6242377974486,216445.51719594008
TRUJGPU128F1495918,0.41469982,0.08113136,0.359232,0.0019598627,3153.1870711703323,162441.5557605798
TRULBNV128F424830C,0.33515045,0.087736696,0.22466718,0.0046781334,2348.705873793212,432323.84687219
TRUNOYE128F42614C6,0.34864715,0.09008154,0.14942513,0.0027157145,1693.7977550946005,204260.0283867495
TRUQZEP128F4248321,0.39400598,0.08159259,0.22281037,0.0059951805,2469.8685273187725,306197.0780957295
TRUTBNC128F4214582,0.31685442,0.085022986,0.21914807,0.0029932011,2687.179755432301,613458.9458649214
TRUZZTF128F42735B2,0.27503544,0.09181582,0.17918359,0.005248007,1665.0991668272072,180612.26063846846
TRVVETZ12903CFF53C,0.32779676,0.09016768,0.22291839,0.0028869237,2252.4282954829464,457855.46518485906
TRWDEQF128F93351C6,0.36301133,0.08650327,0.25075,0.004940165,2575.6927237672453,337713.20142848487
TRWJOET128F4269A6D,0.2705439,0.08461854,0.15047261,0.0013992105,1473.0053213782526,60820.68693110729
TRWSHXR128EF355EAD,0.38040838,0.091144465,0.23831153,0.010812758,2527.0604982018226,931602.8656413174
TRWTETN128F14758B0,0.48432744,0.07580719,0.21503526,0.0034211176,2585.1695785073957,186034.28287359054
TRXAEPS128F1469D16,0.42193136,0.08257485,0.1343652,0.0016916835,2007.301285844373,152838.59195783173
TRXGMMQ128EF342181,0.28224346,0.09575705,0.1960126,0.0057451283,1501.4425386506418,566349.256519597
TRXHQTA128F42691DF,0.5059081,0.08851814,0.26788074,0.0054377653,1709.724439220386,494176.41588592547
TRXIEHB128F4272567,0.351185,0.08321292,0.21717608,0.0023826275,1747.538964808461,163364.41604341738
TRXKRMS128F4269742,0.24305221,0.097605795,0.07017578,0.0036367013,2189.258765020485,1110152.0460885193
TRXOWKQ128F4297088,0.3697795,0.091151014,0.16237111,0.0062188683,1756.0150396130934,678179.2176148765
TRYASGZ128F42645C0,0.36630386,0.09198806,0.31079254,0.014035963,1963.2537358548182,169442.66783065698
TRYQKVN128E07864EB,0.2851,0.083630376,0.1391751,0.0023342492,1276.0257052275854,101277.8352372814
TRZCMJX128F4273317,0.33901516,0.093456045,0.12736563,0.004627582,1664.1851783219008,437648.2433204214
TRZMYDQ128F92F08D6,0.21404102,0.08177557,0.024040783,0.00019779801,563.758940023319,10435.031176296938
TRZPCXO128F14628F5,0.4046875,0.098775856,0.26831248,0.022647128,2255.2546312412983,727259.3221547607
TRZQLSL128F933A36F,0.40254885,0.08433636,0.19936182,0.0030435924,2857.822714443512,260091.99402876917
TRZRBRV128F42AD2DD,0.24573623,0.09657002,0.16533586,0.0018272954,2161.3445625850222,642224.4378238824
TRAANRJ128F931D72D,0.48031244,0.08062371,0.29664686,0.0019108753,3102.6692239865415,171575.32176342935
TRAEHXB128F422EF3E,0.49044684,0.063569926,0.3085398,0.00043321366,2666.6662757990443,43478.242658490744
TRAFQXD128E0793E82,0.5477451,0.06449476,0.1988791,0.0018575785,2666.9410154540715,96731.85519650864
TRANTGT128F931F015,0.55636513,0.060674872,0.23834914,0.00044639967,3048.3840848774826,57954.5487882482
TRAQJBB128F4239815,0.20609067,0.077579066,0.23455064,0.00252421,2021.9000544837436,38501.897983313575
TRAXOQD12903CDD59D,0.60421455,0.05541064,0.24232152,0.0012385347,3245.2403566883772,171877.38212332822
TRBBUHH12903CF3E9B,0.61331,0.046474975,0.17531575,0.00061382283,2824.916282581444,80684.78585526478
TRBWLXZ12903CF1CC6,0.47198066,0.07056993,0.15732054,0.00029274728,2398.669449787476,62411.6016595443
TRBZJUP128EF356B05,0.4998589,0.06560437,0.26419544,0.0025141211,2851.4078733868464,143674.11155000963
TRCAOLY12903CC2544,0.5049031,0.06797426,0.27170774,0.002195113,2857.233017587762,235161.97376777025
TRCHEMC128F424C4F3,0.40604615,0.08421912,0.13922675,0.00029363245,2641.36469394027,364206.77763847006
TRCOUGS128F4239804,0.58064145,0.054755814,0.33363461,0.0011931526,2770.310668694921,115904.45039019459
TRDATOL128F42690CF,0.3580063,0.08129041,0.25695592,0.0024898918,2137.6075409651794,146952.60381635014
TRDKILY128F147CC86,0.42820427,0.07874995,0.14958094,0.00084596995,1956.9679751425522,300519.8009171041
TRDLDDN12903CDF6CA,0.5261318,0.060783252,0.16701591,0.0013596195,2188.094613275668,143649.51859447005
TRDPYZA128F42ADC95,0.5065221,0.06492402,0.2539914,0.0011905265,2776.3579194324566,95423.26630663263
TREIEJD128F934B468,0.582969,0.055976853,0.25368395,0.0018689974,2590.4516933425894,156979.85865606813
TRENXMN12903CF1CC7,0.5367694,0.064664535,0.2570068,0.0024394628,2390.6618451598583,205522.4766632295
TRFFHMM128F422CA3F,0.5396108,0.058242496,0.29159835,0.0007077783,2522.533131649898,67892.13476555087
TRFMBGS128F42684AB,0.4023224,0.07764308,0.30771098,0.002946687,3056.1248769930944,178523.80799712517
TRFOBPI128F42734B9,0.39793107,0.07883511,0.16345477,0.0007378969,3058.456715896038,280460.987476744
TRFOYZF128F930A75C,0.41084054,0.07650631,0.21403494,0.0011989858,2963.3045112331215,225877.65950244304
TRFQYPZ12903CF0E76,0.45823973,0.08028448,0.10050976,0.001034462,2238.974262858403,242194.758664988
TRFWIGT128F147CC7B,0.49795675,0.0695713,0.24046136,0.002705184,3047.427714757544,193250.3824143585
TRGEHYN128F931EB14,0.3365871,0.08043274,0.3160732,0.002329017,2622.222878495783,374605.4185007505
TRGLRZS128F421B4A1,0.47776386,0.06754033,0.2763009,0.0020855293,2574.056470952234,118081.60641500949
TRHAHYR128E079388D,0.5014956,0.06834121,0.2743665,0.0055167316,2970.5107119449044,180696.18381071498
TRHFFPB128F93146D6,0.37759185,0.07825413,0.23081814,0.0016633912,1849.6284566704614,110484.40790429748
TRHKABK128F1462479,0.45326045,0.07291959,0.31949633,0.00092221884,2817.30447374148,199218.86612087005
TRHKWAO128F92EA2EA,0.53691727,0.062554985,0.13780129,0.00030220748,2909.388618415246,162601.74549762014
TRHMQFN128F934AB18,0.5580042,0.063956395,0.14538841,0.00048231866,2800.9912203825493,196748.69840596357
TRHRVIQ12903CDD8C2,0.50869083,0.06772855,0.20664336,0.0061573405,2469.220187100466,267051.0495794063
TRIKUXV128F42A5517,0.5380069,0.06061948,0.3036027,0.000985571,2880.0905291954364,65128.624844284204
TRINCDC128F428CAD0,0.42604935,0.08510009,0.25019494,0.010823479,2606.356661601742,281260.96864383406
TRIQNXN12903CF21FB,0.5584278,0.060784735,0.3163945,0.0053656893,2646.649055498449,271542.87129412335
TRIRMEA128EF356B97,0.4809775,0.06923883,0.20604824,0.0010606463,3276.2720818655803,146243.6206097369
TRIUXDJ128F428CB82,0.61243755,0.05383855,0.35338166,0.007187191,3893.3191240490673,933972.748630589
TRIZKTM12903CC1FAB,0.45063874,0.07281582,0.28755295,0.0008143276,2717.32295325912,120446.0748079209
TRJCGNI128F9321957,0.53063613,0.06138862,0.31774727,0.0015894786,2648.7950174841776,91763.2643685404
TRJNPPQ12903CDF0A8,0.60480106,0.0525205,0.10820592,0.00021215092,2956.135027232022,120243.30121332001
TRKAUMD128F428CA9C,0.49073365,0.072737366,0.26401412,0.0017880179,2774.2576735891753,296018.0924388066
TRKDIMX128F428BB9F,0.60483545,0.056315843,0.31943712,0.0014871992,2402.384960106133,81311.41346394265
TRKSBDU128F92F888A,0.6191147,0.04914973,0.2566547,0.0009176267,3116.4653053398515,135830.98689439977
TRKYABN128F145EADB,0.52014947,0.066368505,0.2942239,0.0012791965,2338.3940393298535,77736.851186723
TRKZUXG128F4253774,0.46257877,0.07683367,0.21575606,0.0019842943,3215.0736650559784,181438.49391788815
TRLDIJZ12903CF8922,0.46970588,0.065403834,0.12541378,0.00013227177,2899.6134453668005,400418.8778376092
TRLGYKD128EF347225,0.44695547,0.06655271,0.25773433,0.0008188964,2735.597877030954,269639.92478508904
TRLMMQH128F934B56B,0.5324325,0.06255309,0.26028448,0.0010743508,2816.812225378884,137594.86144145843
TRLNKNL12903D0315D,0.276246,0.08525821,0.19578403,0.0020421308,2029.182150837204,484839.98528211645
TRLYEUJ128E0783BC6,0.5429106,0.060241155,0.38089076,0.002140606,1981.9484083609643,108501.67739235885
TRMBGAO128F4258045,0.39676479,0.07608121,0.2962574,0.0008023992,2781.7066437119834,82954.10820133286
TRMIHMF12903CF4481,0.5314415,0.07194324,0.22796792,0.00190917,2842.7885303709522,385501.5214406003
TRMSXSW12903CD2CDF,0.44980615,0.07311264,0.2482836,0.0018814038,3062.9980892232634,212022.86152590046
TRNBDXU12903CC6415,0.56498843,0.05299853,0.27085894,0.0009372102,2897.4226066213246,227702.12115504398
TRNIQFN128E0793E85,0.5633951,0.059585195,0.24790487,0.0017543157,2440.635939735345,113853.62349747855
TRNNKWM128F934AB1B,0.4461418,0.07536632,0.16732979,0.0006046537,2891.620979173068,42947.14193991744
TRNUUYM128F4242120,0.59115213,0.053287726,0.18838763,0.0009744856,3098.6910883672567,198378.50146712168
TROFLBL128F147E694,0.37704617,0.08209718,0.21217178,0.0042254734,1908.5072252939747,809704.7797210966
TROQQRS12903D0A076,0.436939,0.07205956,0.12913553,0.00037091706,2396.3044109364932,130505.36818328472
TRPAAPI128F92E1704,0.41040227,0.08326829,0.2458936,0.0032591915,3296.6523790695364,351186.9164572844
TRPCPUK128F934B699,0.50584525,0.06830371,0.2783352,0.003696969,2524.8243011213594,111918.75737912938
TRPHLST12903CF4226,0.5833024,0.056561742,0.16942717,0.00092259527,3296.5633092081453,374175.790437545
TRPJRLJ12903CF3E97,0.6084743,0.052748263,0.1873605,0.00046698464,2830.638133113359,125769.6871593837
TRPWBRV128F148D659,0.5943451,0.055101864,0.3004494,0.0019255083,3001.8785353370426,212285.46734552542
TRQVGTX128F4256ABF,0.5349205,0.07115714,0.19004937,0.003100416,2959.2496081353993,225514.79943527575
TRRAMCS128F934B99D,0.4073014,0.07295832,0.31146038,0.0019989882,2802.6223607981487,82692.68237105047
TRRGQLQ128F934C324,0.5111863,0.07330673,0.10529398,0.00046084737,2484.002859223937,83549.8455793033
TRRIFJB128F92D868D,0.6032161,0.062206414,0.27051848,0.0089088725,2948.0410122047933,88743.67411334698
TRRPCLK128F424C963,0.43303764,0.08264948,0.2966948,0.001313078,3194.9719957687253,296604.2927842824
TRSCACG12903CF0E7B,0.4139527,0.079968415,0.14159563,0.00043799842,2191.0032843718704,91467.98462760773
TRSINPM12903D01B10,0.4886689,0.06877445,0.13749897,0.00042540923,2938.0478580238296,79822.54272591039
TRSKSQS128F429D9AE,0.46799603,0.07077511,0.24188676,0.0041651237,2485.707190394547,260748.46458171977
TRSQUOG128F426AAA7,0.46615082,0.08220436,0.15632612,0.0039823432,2146.969070698515,1901166.9572735673
TRSVNKP128F428CB99,0.4902816,0.07417811,0.20796017,0.001798601,2621.9817169144785,193253.11460911643
TRTCHNA128F931EAF3,0.5189347,0.062544905,0.2946796,0.0014081715,2689.1975293144296,172760.43582811835
TRTLPWM12903C9B15E,0.45878592,0.07807979,0.16327356,0.001423508,2808.701848864464,389995.55833024683
TRUEOFV128F4262641,0.5914457,0.06401162,0.15268038,0.0069400696,2406.55280905893,586861.4377899207
TRULEYH128F4251E8B,0.51602685,0.06858841,0.19754724,0.0014924111,2363.1568348375076,138783.99366850458
TRUMWIN128E0789F0F,0.54735214,0.06096086,0.27763048,0.00039999242,2706.949688858825,49719.37059634266
TRUNXWJ128F93297C0,0.49098173,0.067408025,0.23089415,0.0008755435,2288.8039848526146,119127.44885096407
TRUPDNU128F147CBE9,0.47849005,0.076975435,0.16267802,0.0013923163,3226.6991915994886,307802.96450798755
TRURCFO12903D01339,0.44780242,0.07219005,0.24095714,0.0010076698,2577.4416769441805,105236.53983245716
TRURRVV12903C9F089,0.65848356,0.041876707,0.2767696,0.00043439044,2766.833639542097,57115.799039619254
TRVBRUW128F4291001,0.59540886,0.05417327,0.32723233,0.0013811125,3050.465927022352,82294.44943505237
TRVHBIL128E078FA01,0.56143063,0.06265341,0.29361364,0.0009876484,2664.025619852485,116304.47362759618
TRVOAVJ12903CF4302,0.6027249,0.05729116,0.2523818,0.0032479675,2571.413329432582,114909.66667423595
TRVTVBJ128F934B546,0.5541067,0.06388445,0.30887848,0.0020282273,2812.1571630139197,98060.78601913706
TRWOJKX12903D06BE4,0.5669078,0.05783696,0.30347246,0.0009679584,2721.1104412544,76181.15095630441
TRWZVAA128F92C407A,0.5220485,0.064620964,0.31901103,0.0013809233,2668.976514265861,134179.59182843746
TRXEYQM128F42920A3,0.34882385,0.07646929,0.1622526,0.0012646329,2616.229162884387,394894.7413897712
TRXIYMD128F933F2D1,0.47921944,0.069717385,0.19761963,0.0005453637,2683.3632706508347,113214.39686482462
TRXOCZT128F934AB1D,0.4981927,0.06663874,0.16229717,0.0008097066,3052.012245295009,89878.47628278856
TRXRHZA128E0793E4E,0.5358486,0.06661448,0.13370232,0.0008011524,2359.072034729032,178340.2201234922
TRXSAPP128F424A2B1,0.3724645,0.0875737,0.13143396,0.0007351716,1286.1934232734957,243760.77466227376
TRXULGF12903CBE705,0.46097946,0.0686466,0.2963821,0.0022505005,2984.159677090376,105882.47720446334
TRYJEYR128F4290FFB,0.48469982,0.06657857,0.24309593,0.0017562786,2370.850412906442,80411.72079068092
TRYPJDP12903CDFAAC,0.6201985,0.04780325,0.24832122,0.0026082753,2966.7481833357374,95712.86782910861
TRZBCON128F932BBAE,0.6045054,0.055101734,0.081631474,0.00036253562,2422.758582147075,147560.26785578014
TRZGGXD128F92F4848,0.44683707,0.07249547,0.34634334,0.002582047,2610.4212781222286,105996.26103826573
TRZOPIN12903CF43BF,0.56599754,0.06351418,0.32626116,0.0034786027,3110.2451633426035,258400.33641139223
TRAASED12903CEE1C5,0.49943003,0.06330231,0.09856397,0.0013632919,3144.6868854130526,431739.310926512
TRADJAG128F93051C2,0.20821185,0.081694804,0.0754586,0.00060281216,1264.6875762842483,42231.618669182135
TRADKSR128F92F4687,0.27382115,0.08772087,0.19605975,0.003786067,1460.5528186733986,153697.36890405254
TRADYXQ128F14655F1,0.5120519,0.06428898,0.17567322,0.004192807,2372.6976464573013,152796.31046621752
TRANRUZ128F934BBE7,0.36207184,0.07783863,0.16180559,0.005317284,1735.7369543930786,347589.03701124596
TRAUHFH128F14813AC,0.32459348,0.08243692,0.29397675,0.0023445706,1414.9730864940987,138351.13829614973
TRAUTBP128F14542E9,0.3745582,0.08105055,0.23556265,0.0025081,1425.4803801798157,139937.84620569283
TRBBYXV128F1464453,0.3832846,0.07584597,0.2178169,0.0017313065,1636.0434904362867,45974.133941105574
TRBLBSD128F1490EF0,0.28146675,0.082431205,0.105955705,0.0024307107,1190.6537419568062,46100.3883553809
TRBNTJZ128F93051C8,0.36169234,0.080148794,0.08775265,0.00049992395,1342.3672142504604,19521.34427059564
TRCBUSM128F146A467,0.42657253,0.07841704,0.15363844,0.0041361055,1433.3579351488293,81056.56073136428
TRCEQQA128F92F48B5,0.47818726,0.06999314,0.29908016,0.0043126317,1443.3550508015971,137392.87188966613
TRCNEXD128F932E6E7,0.2717542,0.07846861,0.19329982,0.0009081865,1815.133841341776,168624.34928810195
TRCOLZV128F1453AD8,0.36352974,0.078222536,0.16468938,0.0024189376,1241.9818265693025,148752.32552862508
TRDAVOG128F93049AB,0.34053,0.08313038,0.18970811,0.0033140176,2424.804671740784,459401.8309021701
TRDCVAI128F1473EC6,0.31244293,0.085933626,0.20333685,0.0034853623,1379.7558528141954,316471.5640439568
TRDFMKD128F429378E,0.3837066,0.07978626,0.15554538,0.0044744792,2123.596834110536,175670.69356217905
TRDZSVE128E078E27E,0.3140971,0.07994293,0.14659147,0.0008169573,2219.5528511562093,120611.22683809717
TRDZYDU128F93071CD,0.27590284,0.07575613,0.13463722,0.0012692212,2178.487546447269,103604.29760194896
TRESUHK128F92EBBBA,0.27459785,0.08346451,0.06698238,0.0008738076,710.596367241055,28403.25348463779
TREWZZW128F92F4690,0.2394531,0.092547625,0.17788942,0.00949963,1744.514406147046,311641.4985448201
TRFDVAM128F1453AD9,0.2501662,0.08862501,0.06352563,0.00051280356,998.0434247440229,165177.08575080664
TRFNBWT128F4291999,0.3199356,0.07629895,0.072472505,0.00033030807,1730.7406901933773,146247.9730409596
TRFOKLX128F92FF246,0.32372355,0.084946446,0.15279748,0.0022357663,1703.27307802348,371646.91019535507
TRFORFZ128F9311116,0.38736024,0.077100255,0.2045983,0.0055622538,1754.7536994252557,325817.64642062486
TRFQRDR128F932E2B5,0.4259867,0.08700454,0.32380614,0.011867814,2107.441606655301,606698.8628718784
TRFXYPX128F92F6F09,0.3186556,0.08194606,0.12841909,0.0006983453,704.0887206921032,36818.00153754214
TRFZASN128F93045F8,0.42489645,0.08234844,0.32391405,0.007996748,2870.9259775596843,322718.78717872716
TRFZZIG128E078AF7E,0.3053121,0.0845878,0.037562504,0.00014985047,1096.0085442438253,78984.99033458075
TRGBMRL128F42202D3,0.39370906,0.08320169,0.12880877,0.0013529434,1502.5653776792976,111353.81884535015
TRGCMVF128F423C6AB,0.2711872,0.087117925,0.0897132,0.0011243789,1239.1869007921416,437603.8127926345
TRGETDV128E0796895,0.3732104,0.08814012,0.206102,0.004398854,1431.2787489634622,340011.1120774696
TRGGULV128F4295F6A,0.28101176,0.0828613,0.17630441,0.0019806072,1119.821287904565,416865.78788486426
TRGSXES128F1468D90,0.4213867,0.07635871,0.028173594,0.00011452431,2047.187976092745,422041.22575681517
TRGYSPV128F146953B,0.26783,0.084252045,0.1057299,0.000910659,1489.3351281857363,46406.50909155444
TRHHKVQ128F423C322,0.34604618,0.08278754,0.07616853,0.00097104604,801.5934845706166,63922.0699035851
TRHSVEP12903CCF7F2,0.23850647,0.08194722,0.095920205,0.00021499727,998.2054473558006,31918.842482357766
TRIITXF128F147EFD5,0.37254345,0.0785183,0.21601084,0.0030411594,1507.4955174997287,250059.35357857202
TRINSKR12903CE6598,0.20615979,0.08280108,0.023553371,0.00018525604,736.0627522769064,53889.144630735515
TRIOTJZ128F1453ABC,0.3910467,0.07686906,0.13968217,0.0043244776,1276.036544554249,129353.52220208384
TRIWVWG128F148F909,0.26809683,0.0878369,0.19138496,0.0051001273,1110.0539443443852,293049.10940575076
TRIXEIM128F92F1CAE,0.40287516,0.07944442,0.14692603,0.0005719663,1227.0311797947168,131061.84586150834
TRJDNXY12903CDD722,0.3688469,0.07815599,0.34312937,0.0015313575,2081.048107200411,117324.38331004891
TRJKCWG12903CD94A0,0.40035385,0.08305902,0.28868422,0.0034019728,2387.413724219858,412424.9155430481
TRJLORC128F429596A,0.26160023,0.08337876,0.06418174,0.0007104649,697.8621929303845,12703.080695823777
TRJPSUJ128F423C32A,0.2955915,0.07949835,0.14495781,0.00066474476,1173.092195855033,49359.26961897979
TRJRAMC128F930FF75,0.254567,0.08336211,0.07461395,0.0009812543,1344.8589131159438,84870.48410782476
TRJUSRX128F422025C,0.42535454,0.07444026,0.2484983,0.0011615187,2688.5827153877967,149365.1609431066
TRKKJTW128F14A2CC9,0.29926023,0.08354007,0.06080457,0.0004210999,963.9136450111512,20139.786892393033
TRKUKUM128F427CC35,0.5021648,0.06789894,0.2864106,0.0024722703,2260.7632002878713,133020.80707377425
TRLENDR128F92F6EFC,0.26038253,0.083559915,0.13414364,0.0017012982,761.7939687187979,25752.94888766724
